slang,formal,category1,category2,category3
aja,saja,zeroisasi,0,0
berani2,berani-berani,reduplikasi,0,0
ngatain,mengatai,afiksasi,0,0
ank,anak,abreviasi,0,0
sprt,seperti,abreviasi,0,0
yg,yang,abreviasi,0,0
gk,enggak,abreviasi,0,0
apa2,apa-apa,reduplikasi,0,0
gk,enggak,abreviasi,0,0
sma,sama,abreviasi,0,0
gk,enggak,abreviasi,0,0
ngaca,mengaca,afiksasi,0,0
sm,sama,abreviasi,0,0
utk,untuk,abreviasi,0,0
mo,mau,monoftongisasi,0,0
yaa,ya,elongasi,0,0
lucuuuuu,lucu,elongasi,0,0
pngn,pengin,abreviasi,0,0
pipi'y,pipinya,pungtuasi,0,0
gemmeeezzz,gemas,elongasi,modifikasi vokal,subtitusi
cantiikk,cantik,elongasi,0,0
sukam,suka,anaptiksis,0,0
ngga,enggak,zeroisasi,0,0
sm,sama,abreviasi,0,0
yach,ya,anaptiksis,0,0
ngga,enggak,zeroisasi,0,0
ngga,enggak,zeroisasi,0,0
sm,sama,abreviasi,0,0
wkt,waktu,abreviasi,0,0
udah,sudah,zeroisasi,0,0
ga,enggak,abreviasi,zeroisasi,0
makasih,terima kasih,akronim,0,0
klau,kalau,zeroisasi,0,0
pakek,pakai,monoftongisasi,anaptiksis,0
mba,mbak,zeroisasi,0,0
lbh,lebih,abreviasi,0,0
liat,lihat,zeroisasi,0,0
manisss,manis,elongasi,0,0
mngkin,mungkin,abreviasi,0,0
menghilangkn,menghilangkan,abreviasi,0,0
utk,untuk,abreviasi,0,0
yg,yang,abreviasi,0,0
gak,enggak,zeroisasi,0,0
pede,percaya diri,akronim,0,0
karna,karena,zeroisasi,0,0
utk,untuk,abreviasi,0,0
kk,kakak,abreviasi,0,0
trasa,terasa,zeroisasi,0,0
minpi,mimpi,salah ketik,0,0
bner2,benar-benar,abreviasi,reduplikasi,0
gak,enggak,zeroisasi,0,0
nyangka,menyangka,afiksasi,0,0
gak,enggak,zeroisasi,0,0
mnjdkan,menjadikan,abreviasi,0,0
jd,jadi,abreviasi,0,0
ak,aku,abreviasi,0,0
gak,enggak,zeroisasi,0,0
mudah2n,mudah-mudahan,reduplikasi,0,0
seneng,senang,modifikasi vokal,0,0
baju2,baju-baju,reduplikasi,0,0
seneng,senang,modifikasi vokal,0,0
dapet,dapat,modifikasi vokal,0,0
pake,pakai,monoftongisasi,0,0
ga,enggak,abreviasi,zeroisasi,0
tp,tapi,abreviasi,0,0
stlh,setelah,abreviasi,0,0
soalx,soalnya,word-value letter,0,0
smpt,sempat,abreviasi,0,0
liat,lihat,zeroisasi,0,0
ka,kak,zeroisasi,0,0
makasih,terima kasih,akronim,0,0
udah,sudah,zeroisasi,0,0
rekomendasiin,merekomendasikan,afiksasi,0,0
aja,saja,zeroisasi,0,0
ka,kak,zeroisasi,0,0
aja,saja,zeroisasi,0,0
ka,kak,zeroisasi,0,0
skrng,sekarang,abreviasi,0,0
gak,enggak,zeroisasi,0,0
pake,pakai,monoftongisasi,0,0
jd,jadi,abreviasi,0,0
gara2,gara-gara,reduplikasi,0,0
yg,yang,abreviasi,0,0
rekomendasiin,merekomendasikan,afiksasi,0,0
mksh,terima kasih,akronim,abreviasi,0
yah,ya,anaptiksis,0,0
kaka,kakak,zeroisasi,0,0
saranin,menyarankan,afiksasi,0,0
kaka,kakak,zeroisasi,0,0
yah,ya,anaptiksis,0,0
udah,sudah,zeroisasi,0,0
ga,enggak,abreviasi,zeroisasi,0
makasih,terima kasih,akronim,0,0
ngerasa,merasa,afiksasi,0,0
laen,lain,modifikasi vokal,0,0
keche,kece,anaptiksis,0,0
badaii,badai,elongasi,0,0
aj,saja,abreviasi,0,0
udah,sudah,zeroisasi,0,0
pake,pakai,monoftongisasi,0,0
smoga,semoga,zeroisasi,0,0
mnjadi,menjadi,abreviasi,0,0
emg,memang,abreviasi,0,0
smua,semua,zeroisasi,0,0
btuh,butuh,abreviasi,0,0
yg,yang,abreviasi,0,0
pnting,penting,abreviasi,0,0
yg,yang,abreviasi,0,0
ktanya,katanya,abreviasi,0,0
aja,saja,zeroisasi,0,0
msh,masih,abreviasi,0,0
bebrp,beberapa,abreviasi,0,0
sblum,sebelum,abreviasi,0,0
santab,santap,subtitusi,homofon,0
d,di,abreviasi,0,0
dlm,dalam,abreviasi,0,0
salehah,salihah,modifikasi vokal,0,0
mikirin,memikirkan,afiksasi,0,0
kk,kakak,abreviasi,0,0
rb,ribu,abreviasi,0,0
jt,juta,abreviasi,0,0
subhannallah,subhanallah,elongasi,0,0
lht,lihat,abreviasi,0,0
klu,kalau,abreviasi,0,0
cantiq,cantik,subtitusi,homofon,0
karna,karena,zeroisasi,0,0
yu,yuk,zeroisasi,0,0
yu,yuk,zeroisasi,0,0
konsul,konsultasi,abreviasi,0,0
pengalam,pengalaman,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
drpd,daripada,abreviasi,0,0
hrs,harus,abreviasi,0,0
smangat,semangat,zeroisasi,0,0
slalu,selalu,zeroisasi,0,0
yg,yang,abreviasi,0,0
tuk,untuk,zeroisasi,0,0
yg,yang,abreviasi,0,0
poko,pokok,zeroisasi,0,0
ny,nya,abreviasi,0,0
bner,benar,abreviasi,modifikasi vokal,0
bner,benar,abreviasi,modifikasi vokal,0
udah,sudah,zeroisasi,0,0
bnget,banget,abreviasi,0,0
udah,sudah,zeroisasi,0,0
trun,turun,abreviasi,0,0
poko,pokok,zeroisasi,0,0
mantepp,mantap,modifikasi vokal,elongasi,0
dehh,deh,elongasi,0,0
lbh,lebih,abreviasi,0,0
kuninggg,kuning,elongasi,0,0
pinkkkk,pink,elongasi,0,0
bs,bisa,abreviasi,0,0
d,di,abreviasi,0,0
dg,dengan,abreviasi,0,0
warnany,warnanya,abreviasi,0,0
ajaa,saja,zeroisasi,elongasi,0
aja,saja,zeroisasi,0,0
seger,segar,modifikasi vokal,0,0
klo,kalo,zeroisasi,0,0
bwt,buat,abreviasi,0,0
mkn,makin,abreviasi,0,0
senangat,semangat,salah ketik,0,0
msknya,masaknya,abreviasi,0,0
kerennnn,keren,elongasi,0,0
yg,yang,abreviasi,0,0
ciptain,ciptakan,afiksasi,0,0
sma,sama,abreviasi,0,0
ngasih,mengasih,afiksasi,0,0
say,sayang,abreviasi,0,0
bkan,bukan,abreviasi,0,0
inget,ingat,modifikasi vokal,0,0
deket,dekat,modifikasi vokal,0,0
bagussss,bagus,elongasi,0,0
yg,yang,abreviasi,0,0
abis,habis,zeroisasi,0,0
liat,lihat,zeroisasi,0,0
makasih,terima kasih,akronim,0,0
sayangkuh,sayangku,anaptiksis,0,0
gans,ganteng,abreviasi,anaptiksis,0
kren,keren,abreviasi,0,0
babget,banget,salah ketik,0,0
banger,banget,salah ketik,0,0
salfok,salah fokus,akronim,0,0
ama,sama,zeroisasi,0,0
org,orang,abreviasi,0,0
yg,yang,abreviasi,0,0
dihh,dih,elongasi,0,0
salfok,salah fokus,akronim,0,0
aja,saja,zeroisasi,0,0
jadu,jadi,salah ketik,0,0
nggak,enggak,zeroisasi,0,0
heii,hai,modifikasi vokal,elongasi,0
kamuu,kamu,elongasi,0,0
ksyngn,kesayangan,abreviasi,0,0
gw,gue,homofon,abreviasi,0
gk,enggak,abreviasi,0,0
haru,harus,abreviasi,0,0
ngapain,mengapai,afiksasi,0,0
gw,gue,homofon,abreviasi,0
cma,cuma,abreviasi,0,0
pengen,pengin,modifikasi vokal,0,0
ngingetin,mengingatkan,afiksasi,modifikasi vokal,0
sma,sama,abreviasi,0,0
bngt,banget,abreviasi,0,0
syang,sayang,abreviasi,0,0
gw,gue,homofon,abreviasi,0
udh,sudah,abreviasi,0,0
th,tahun,abreviasi,0,0
udh,sudah,abreviasi,0,0
gw,gue,homofon,abreviasi,0
yg,yang,abreviasi,0,0
gk,enggak,abreviasi,0,0
gw,gue,homofon,abreviasi,0
narik,menarik,afiksasi,0,0
gw,gue,homofon,abreviasi,0
liat,lihat,zeroisasi,0,0
bngt,banget,abreviasi,0,0
yg,yang,abreviasi,0,0
kmu,kamu,abreviasi,0,0
"orang""",orang-orang,reduplikasi,0,0
yg,yang,abreviasi,0,0
pengen,pengin,modifikasi vokal,0,0
kmu,kamu,abreviasi,0,0
gw,gue,homofon,abreviasi,0
gk,enggak,abreviasi,0,0
ngapain,mengapai,afiksasi,0,0
syng,sayang,abreviasi,0,0
nyanyiin,menyanyikan,afiksasi,0,0
tuhh,tuh,elongasi,0,0
amatt,amat,elongasi,0,0
ngk,enggak,abreviasi,0,0
gt,begitu,abreviasi,0,0
tetep,tetap,modifikasi vokal,0,0
gokilll,gila,coinage,elongasi,0
gantenggg,ganteng,elongasi,0,0
astagaaaa,astaga,elongasi,0,0
hancuuuuuy,hancur,elongasi,subtitusi,0
mattihhh,mati,elongasi,anaptiksis,0
aja,saja,zeroisasi,0,0
kaka,kakak,zeroisasi,0,0
kaka,kakak,zeroisasi,0,0
pake,pakai,monoftongisasi,0,0
gak,enggak,zeroisasi,0,0
nyesel,menyesal,afiksasi,0,0
ka,kak,zeroisasi,0,0
beudd,banget,abreviasi,subtitusi,0
termiribkan,termiripkan,subtitusi,homofon,0
utk,untuk,abreviasi,0,0
u,lu,word-value letter,0,0
ga,enggak,abreviasi,zeroisasi,0
cb,coba,abreviasi,0,0
dlu,dulu,abreviasi,0,0
dngerin,mendengarkan,afiksasi,abreviasi,0
brrti,berarti,abreviasi,0,0
dngerin,mendengarkan,afiksasi,abreviasi,0
wenakk,enak,anaptiksis,elongasi,0
gimana,bagaimana,abreviasi,0,0
tetep,tetap,modifikasi vokal,0,0
nganteng,ganteng,anaptiksis,0,0
abanggg,abang,elongasi,0,0
seksii,seksi,elongasi,0,0
gtuh,begitu,abreviasi,anaptiksis,0
jadii,jadi,elongasi,0,0
emeezzz,gemas,subtitusi,modifikasi vokal,0
ama,sama,zeroisasi,0,0
amohhh,kamu,anaptiksis,modifikasi vokal,abreviasi
maau,mau,elongasi,0,0
eyke,aku,coinage,0,0
gilakkkkk,gila,anaptiksis,elongasi,0
awk,awak,abreviasi,0,0
duhhhhh,duh,elongasi,0,0
wowww,wow,elongasi,0,0
kerennn,keren,elongasi,0,0
kaka,kakak,zeroisasi,0,0
liaatt,lihat,elongasi,zeroisasi,0
iniiiii,ini,elongasi,0,0
aloh,allah,modifikasi vokal,0,0
bnget,banget,abreviasi,0,0
ngettt,banget,abreviasi,elongasi,0
bangeett,banget,elongasi,0,0
bgt,banget,abreviasi,0,0
mirippp,mirip,elongasi,0,0
mukax,mukanya,word-value letter,0,0
"sama""",sama-sama,reduplikasi,0,0
mba,mbak,zeroisasi,0,0
msh,masih,abreviasi,0,0
aja,saja,zeroisasi,0,0
kyak,kayak,abreviasi,0,0
maso,masa,modifikasi vokal,0,0
dpn,depan,abreviasi,0,0
ngeliatnya,melihatnya,afiksasi,0,0
skli,sekali,abreviasi,0,0
kk,kakak,abreviasi,0,0
kk,kakak,abreviasi,0,0
gk,enggak,abreviasi,0,0
brubah,berubah,zeroisasi,0,0
udah,sudah,zeroisasi,0,0
y,ya,abreviasi,0,0
pelastik,plastik,anaptiksis,0,0
keak,kayak,subtitusi,0,0
y,ya,abreviasi,0,0
bg,bang,abreviasi,0,0
dengerin,dengarkan,afiksasi,0,0
liatnya,lihatnya,zeroisasi,0,0
beud,banget,abreviasi,subtitusi,0
pahamin,pahami,afiksasi,0,0
cntk,cantik,abreviasi,0,0
makasih,terima kasih,akronim,0,0
emg,memang,abreviasi,0,0
gitu,begitu,abreviasi,0,0
lg,lagi,abreviasi,0,0
aja,saja,zeroisasi,0,0
liatnya,lihatnya,zeroisasi,0,0
ky,kaya,abreviasi,0,0
gini,begini,abreviasi,0,0
yah,ya,anaptiksis,0,0
takuuuuut,takut,elongasi,0,0
ahahahanjirrr,anjir,anaptiksis,elongasi,0
dasyat,dahsyat,zeroisasi,0,0
jogetin,berjoget,afiksasi,0,0
shaay,say,anaptiksis,elongasi,0
boker,berak,coinage,0,0
boker,berak,coinage,0,0
gk,enggak,abreviasi,0,0
yg,yang,abreviasi,0,0
lbih,lebih,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
nyangka,menyangka,afiksasi,0,0
beneran,benaran,modifikasi vokal,0,0
hub,hubungi,abreviasi,0,0
gitu,begitu,abreviasi,0,0
gk,enggak,abreviasi,0,0
nyambung,menyambung,afiksasi,0,0
pacarnyaa,pacarnya,elongasi,0,0
siapaa,siapa,elongasi,0,0
inii,ini,elongasi,0,0
matii,mati,elongasi,0,0
ketawaa,ketawa,elongasi,0,0
klo,kalo,zeroisasi,0,0
nda,indak,zeroisasi,0,0
nda,indak,zeroisasi,0,0
d,di,abreviasi,0,0
sdh,sudah,abreviasi,0,0
makasih,terima kasih,akronim,0,0
njir,anjir,zeroisasi,0,0
ngakak,mengakak,afiksasi,0,0
taekk,tahi,zeroisasi,modifikasi vokal,anaptiksis
wanjiir,anjir,anaptiksis,elongasi,0
ni,ini,zeroisasi,0,0
dmna,dimana,abreviasi,0,0
mw,mau,homofon,0,0
jg,juga,abreviasi,0,0
trus,terus,zeroisasi,0,0
bw,bawa,abreviasi,0,0
pengen,pengin,modifikasi vokal,0,0
dh,deh,abreviasi,0,0
pingin,pengin,modifikasi vokal,0,0
jgn,jangan,abreviasi,0,0
mauuuuu,mau,elongasi,0,0
minta,meminta,afiksasi,0,0
mauuu,mau,elongasi,0,0
leh,boleh,abreviasi,0,0
bnran,benaran,abreviasi,0,0
tp,tapi,abreviasi,0,0
g,enggak,word-value letter,abreviasi,0
kk,kakak,abreviasi,0,0
kk,kakak,abreviasi,0,0
y,ya,abreviasi,0,0
smua,semua,zeroisasi,0,0
kk,kakak,abreviasi,0,0
tu,itu,zeroisasi,0,0
sgla,segala,abreviasi,0,0
uitnya,duitnya,abreviasi,0,0
k,kak,abreviasi,0,0
kmrn,kemarin,abreviasi,0,0
beliiin,belikan,afiksasi,0,0
yaaah,ya,elongasi,anaptiksis,0
macem2,macam-macam,reduplikasi,modifikasi vokal,0
lucuuuu,lucu,elongasi,0,0
beliin,belikan,afiksasi,0,0
sm,sama,abreviasi,0,0
yg,yang,abreviasi,0,0
tetep,tetap,modifikasi vokal,0,0
emang,memang,zeroisasi,0,0
emang,memang,zeroisasi,0,0
sampe,sampai,monoftongisasi,0,0
ga,enggak,abreviasi,zeroisasi,0
nyangka,menyangka,afiksasi,0,0
sekaeang,sekarang,salah ketik,0,0
udah,sudah,zeroisasi,0,0
buktiin,membuktikan,afiksasi,0,0
yg,yang,abreviasi,0,0
ngebuktiin,membuktikan,afiksasi,0,0
bgt,banget,abreviasi,0,0
liat,lihat,zeroisasi,0,0
kyk,kayak,abreviasi,0,0
gini,begini,abreviasi,0,0
itungan,hitungan,zeroisasi,0,0
aja,saja,zeroisasi,0,0
tgk,tengok,abreviasi,0,0
mo,mau,monoftongisasi,0,0
tgk,tengok,abreviasi,0,0
gak,enggak,zeroisasi,0,0
nyangka,menyangka,afiksasi,0,0
kageet,kaget,elongasi,0,0
makasi,terima kasih,akronim,0,0
say,sayang,abreviasi,0,0
sma,sama,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
ilang2,hilang-hilang,reduplikasi,zeroisasi,0
bkn,bikin,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
jga,juga,abreviasi,0,0
bgt,banget,abreviasi,0,0
yu,yuk,zeroisasi,0,0
tanyain,tanyakan,afiksasi,0,0
mslh,masalah,abreviasi,0,0
kmi,kami,abreviasi,0,0
kepoin,kepoi,afiksasi,0,0
ga,enggak,abreviasi,zeroisasi,0
nyoba,mencoba,afiksasi,0,0
wihh,wih,elongasi,0,0
beneran,benaran,modifikasi vokal,0,0
yah,ya,anaptiksis,0,0
yu,yuk,zeroisasi,0,0
aja,saja,zeroisasi,0,0
aja,saja,zeroisasi,0,0
hub,hubungi,abreviasi,0,0
yu,yuk,zeroisasi,0,0
aja,saja,zeroisasi,0,0
aja,saja,zeroisasi,0,0
hub,hubungi,abreviasi,0,0
yu,yuk,zeroisasi,0,0
aja,saja,zeroisasi,0,0
aja,saja,zeroisasi,0,0
hub,hubungi,abreviasi,0,0
bgt,banget,abreviasi,0,0
ga,enggak,abreviasi,zeroisasi,0
yg,yang,abreviasi,0,0
"artis""",artis-artis,reduplikasi,0,0
klu,kalau,abreviasi,0,0
jatuhnyaa,jatuhnya,elongasi,0,0
kka,kakak,abreviasi,0,0
kk,kakak,abreviasi,0,0
gini,begini,abreviasi,0,0
gak,enggak,zeroisasi,0,0
kerjaan,pekerjaan,zeroisasi,0,0
tambahin,tambahkan,afiksasi,0,0
aja,saja,zeroisasi,0,0
banyakin,membanyaki,afiksasi,0,0
udah,sudah,zeroisasi,0,0
elo,lo,anaptiksis,0,0
aja,saja,zeroisasi,0,0
gak,enggak,zeroisasi,0,0
emang,memang,zeroisasi,0,0
nambah,bertambah,afiksasi,0,0
aja,saja,zeroisasi,0,0
yg,yang,abreviasi,0,0
tipu2nya,tipu-tipunya,reduplikasi,0,0
doaang,doang,elongasi,0,0
yaa,ya,elongasi,0,0
dech,deh,anaptiksis,0,0
baget,banget,zeroisasi,0,0
bat,banget,abreviasi,0,0
kk,kakak,abreviasi,0,0
gini,begini,abreviasi,0,0
ny,nya,abreviasi,0,0
gituan,begituan,abreviasi,0,0
lucuuu,lucu,elongasi,0,0
tpii,tapi,abreviasi,elongasi,0
ap,apa,abreviasi,0,0
bgt,banget,abreviasi,0,0
lucuu,lucu,elongasi,0,0
kaj,kak,salah ketik,0,0
lcu,lucu,abreviasi,0,0
bngt,banget,abreviasi,0,0
ap,apa,abreviasi,0,0
tu,itu,zeroisasi,0,0
ajah,saja,zeroisasi,anaptiksis,0
wahhhhhh,wah,elongasi,0,0
bngt,banget,abreviasi,0,0
bingittzz,banget,modifikasi vokal,anaptiksis,elongasi
kl,kalo,abreviasi,0,0
bgt,banget,abreviasi,0,0
lucuuu,lucu,elongasi,0,0
lucuu,lucu,elongasi,0,0
iiiiiiiii,ih,elongasi,zeroisasi,0
lucuuu,lucu,elongasi,0,0
kaliiiiiii,kali,elongasi,0,0
ihhh,ih,elongasi,0,0
cantikkkk,cantik,elongasi,0,0
cantikkkk,cantik,elongasi,0,0
melebihin,melebihi,afiksasi,0,0
apaa,apa,elongasi,0,0
pengen,pengin,modifikasi vokal,0,0
pengen,pengin,modifikasi vokal,0,0
gakpapa,enggak apa-apa,akronim,0,0
kalogak,kalo enggak,akronim,0,0
gak,enggak,zeroisasi,0,0
kaka,kakak,zeroisasi,0,0
donk,dong,homofon,subtitusi,0
ka,kak,zeroisasi,0,0
kaka,kakak,zeroisasi,0,0
kaaa,kak,elongasi,zeroisasi,0
sm2,sama-sama,reduplikasi,abreviasi,0
km,kamu,abreviasi,0,0
bgt,banget,abreviasi,0,0
bgt,banget,abreviasi,0,0
akn,akan,abreviasi,0,0
ndukung,mendukung,afiksasi,0,0
pengen,pengin,modifikasi vokal,0,0
gk,enggak,abreviasi,0,0
aminnnnn,amin,elongasi,0,0
ka,kak,zeroisasi,0,0
make,memakai,afiksasi,0,0
kaaaaa,kak,elongasi,zeroisasi,0
aamiinnn,amin,elongasi,0,0
smga,semoga,abreviasi,0,0
slalu,selalu,zeroisasi,0,0
skluarga,sekeluarga,abreviasi,0,0
daah,dah,elongasi,0,0
suaminga,suaminya,salah ketik,0,0
udah,sudah,zeroisasi,0,0
berhijap,berhijab,subtitusi,homofon,0
smgaa,semoga,abreviasi,0,0
istiqamah,istikamah,subtitusi,0,0
aamiin,amin,elongasi,0,0
cuaaantikk,cantik,anaptiksis,elongasi,0
udah,sudah,zeroisasi,0,0
cantikk,cantik,elongasi,0,0
yah,ya,anaptiksis,0,0
rb,ribu,abreviasi,0,0
muraaaaah,murah,elongasi,0,0
rb,ribu,abreviasi,0,0
aja,saja,zeroisasi,0,0
gk,enggak,abreviasi,0,0
aamiin,amin,elongasi,0,0
mba,mbak,zeroisasi,0,0
yukk,yuk,elongasi,0,0
baraang,barang,elongasi,0,0
aamiiin,amin,elongasi,0,0
udh,sudah,abreviasi,0,0
aamiin,amin,elongasi,0,0
bets,banget,abreviasi,anaptiksis,0
aamiin,amin,elongasi,0,0
seneng,senang,modifikasi vokal,0,0
kaka,kakak,zeroisasi,0,0
ka,kak,zeroisasi,0,0
bgt,banget,abreviasi,0,0
smga,semoga,abreviasi,0,0
kaka,kakak,zeroisasi,0,0
aamiin,amin,elongasi,0,0
aamiin,amin,elongasi,0,0
yaa,ya,elongasi,0,0
yaaa,ya,elongasi,0,0
cantiknyaaa,cantiknya,elongasi,0,0
amiiin,amin,elongasi,0,0
aamiin,amin,elongasi,0,0
aamiin,amin,elongasi,0,0
yg,yang,abreviasi,0,0
gk,enggak,abreviasi,0,0
pake,pakai,monoftongisasi,0,0
lbh,lebih,abreviasi,0,0
mba,mbak,zeroisasi,0,0
bgt,banget,abreviasi,0,0
pake,pakai,monoftongisasi,0,0
alhamdulillaaaaah,alhamdulillah,elongasi,0,0
istiqamah,istikamah,subtitusi,0,0
yah,ya,anaptiksis,0,0
makasi,terima kasih,akronim,0,0
uda,sudah,zeroisasi,0,0
sembuhin,menyembuhkan,afiksasi,0,0
bener,benar,modifikasi vokal,0,0
aamiin,amin,elongasi,0,0
tetep,tetap,modifikasi vokal,0,0
kaaa,kak,elongasi,zeroisasi,0
fto,foto,abreviasi,0,0
d,di,abreviasi,0,0
z,saja,word-value letter,0,0
ad,ada,abreviasi,0,0
yg,yang,abreviasi,0,0
bkin,bikin,abreviasi,0,0
pengrusak,perusak,anaptiksis,0,0
pngn,pengin,abreviasi,0,0
ngoceh,mengoceh,afiksasi,0,0
ni,ini,zeroisasi,0,0
aduhhh,aduh,elongasi,0,0
hpus,hapus,abreviasi,0,0
fto,foto,abreviasi,0,0
pjang,pajang,abreviasi,0,0
msh,masih,abreviasi,0,0
bdampingan,berdampingan,abreviasi,0,0
sm,sama,abreviasi,0,0
org,orang,abreviasi,0,0
yg,yang,abreviasi,0,0
sdh,sudah,abreviasi,0,0
klo,kalo,zeroisasi,0,0
tdk,tidak,abreviasi,0,0
hrs,harus,abreviasi,0,0
liatnya,lihatnya,zeroisasi,0,0
it,itu,abreviasi,0,0
ap,apa,abreviasi,0,0
yg,yang,abreviasi,0,0
y,ya,abreviasi,0,0
mnding,mending,abreviasi,0,0
sm,sama,abreviasi,0,0
aja,saja,zeroisasi,0,0
liat,lihat,zeroisasi,0,0
kaga,kagak,zeroisasi,0,0
liat,lihat,zeroisasi,0,0
yg,yang,abreviasi,0,0
aj,saja,abreviasi,0,0
uih,uh,anaptiksis,0,0
komenx,komennya,word-value letter,0,0
"serem""",seram-seram,reduplikasi,modifikasi vokal,0
yg,yang,abreviasi,0,0
"happi""",hepi-hepi,naturalisasi,reduplikasi,elongasi
aza,saja,subtitusi,zeroisasi,0
sm,sama,abreviasi,0,0
bgt,banget,abreviasi,0,0
bgtuu,begitu,abreviasi,elongasi,0
ga,enggak,abreviasi,zeroisasi,0
yaa,ya,elongasi,0,0
g,enggak,word-value letter,abreviasi,0
mff,maaf,abreviasi,elongasi,0
y,ya,abreviasi,0,0
q,ku,homofon,word-value letter,0
jd,jadi,abreviasi,0,0
ktwa,ketawa,abreviasi,0,0
liat,lihat,zeroisasi,0,0
fto,foto,abreviasi,0,0
yg,yang,abreviasi,0,0
yg,yang,abreviasi,0,0
pke,pakai,abreviasi,monoftongisasi,0
bngt,banget,abreviasi,0,0
slh,salah,abreviasi,0,0
x,kali,word-value letter,0,0
yeee,ya,elongasi,modifikasi vokal,0
abizzz,habis,zeroisasi,subtitusi,elongasi
bnr2,benar-benar,abreviasi,reduplikasi,0
malu2in,malu-malui,reduplikasi,afiksasi,0
aj,saja,abreviasi,0,0
sm,sama,abreviasi,0,0
yg,yang,abreviasi,0,0
bkin,bikin,abreviasi,0,0
ngakak,mengakak,afiksasi,0,0
mff,maaf,abreviasi,elongasi,0
y,ya,abreviasi,0,0
q,ku,homofon,word-value letter,0
trlalu,terlalu,abreviasi,0,0
jjur,jujur,abreviasi,0,0
klo,kalo,zeroisasi,0,0
ngmg,mengomong,abreviasi,afiksasi,0
semogaa,semoga,elongasi,0,0
kepelesett,terpeleset,afiksasi,elongasi,0
kyk,kayak,abreviasi,0,0
gt,begitu,abreviasi,0,0
pake,pakai,monoftongisasi,0,0
geeelaakk,gila,modifikasi vokal,elongasi,anaptiksis
salfok,salah fokus,akronim,0,0
bolang,bocah petualang,akronim,0,0
pkek,pakai,abreviasi,anaptiksis,monoftongisasi
pnjang,panjang,abreviasi,0,0
pla,pula,abreviasi,0,0
lg,lagi,abreviasi,0,0
ma,sama,zeroisasi,0,0
emang,memang,zeroisasi,0,0
pake,pakai,monoftongisasi,0,0
lagihh,lagi,anaptiksis,elongasi,0
hedeuuhh,aduh,anaptiksis,elongasi,0
stress,stres,elongasi,0,0
lama2,lama-lama,reduplikasi,0,0
saltummmm,salah kostum,akronim,elongasi,0
gak,enggak,zeroisasi,0,0
kaga,kagak,zeroisasi,0,0
nyambung,menyambung,afiksasi,0,0
cwe,cewek,abreviasi,0,0
ngakak,mengakak,afiksasi,0,0
gini,begini,abreviasi,0,0
gk,enggak,abreviasi,0,0
mboizzz,bois,coinage,anaptiksis,elongasi
jgn,jangan,abreviasi,0,0
yg,yang,abreviasi,0,0
suda,sudah,zeroisasi,0,0
ama,sama,zeroisasi,0,0
kayaq,kayak,subtitusi,0,0
ihhh,ih,elongasi,0,0
ema,emak,zeroisasi,0,0
liat,lihat,zeroisasi,0,0
aja,saja,zeroisasi,0,0
gayany,gayanya,abreviasi,0,0
engk,enggak,abreviasi,0,0
bgt,banget,abreviasi,0,0
gw,gue,homofon,abreviasi,0
cepet,cepat,modifikasi vokal,0,0
bgt,banget,abreviasi,0,0
bgt,banget,abreviasi,0,0
kasian,kasihan,zeroisasi,0,0
org,orang,abreviasi,0,0
g,enggak,word-value letter,abreviasi,0
kerjaan,pekerjaan,zeroisasi,0,0
org,orang,abreviasi,0,0
g,enggak,word-value letter,abreviasi,0
ngaca,mengaca,afiksasi,0,0
dirumahny,dirumahnya,abreviasi,0,0
pd,pada,abreviasi,0,0
g,enggak,word-value letter,abreviasi,0
udah,sudah,zeroisasi,0,0
ga,enggak,abreviasi,zeroisasi,0
yg,yang,abreviasi,0,0
ama,sama,zeroisasi,0,0
lgi,lagi,abreviasi,0,0
yuh,tuh,salah ketik,0,0
yg,yang,abreviasi,0,0
ad,ada,abreviasi,0,0
mlah,malah,abreviasi,0,0
ktmu,ketemu,abreviasi,0,0
fto,foto,abreviasi,0,0
yg,yang,abreviasi,0,0
rmbt,rambut,abreviasi,0,0
yahh,ya,anaptiksis,elongasi,0
liat,lihat,zeroisasi,0,0
gak,enggak,zeroisasi,0,0
liatnya,lihatnya,zeroisasi,0,0
yg,yang,abreviasi,0,0
mrusak,merusak,zeroisasi,0,0
liat,lihat,zeroisasi,0,0
apus,hapus,zeroisasi,0,0
aja,saja,zeroisasi,0,0
yg,yang,abreviasi,0,0
gara2,gara-gara,reduplikasi,0,0
yg,yang,abreviasi,0,0
dunk,dong,modifikasi vokal,subtitusi,homofon
yg,yang,abreviasi,0,0
yg,yang,abreviasi,0,0
siapayahh,siapa ya,akronim,anaptiksis,elongasi
bilangin,bilang,afiksasi,0,0
pake,pakai,monoftongisasi,0,0
kostom,kostum,modifikasi vokal,0,0
loo,lo,elongasi,0,0
ko,kok,zeroisasi,0,0
cewe,cewek,zeroisasi,0,0
ky,kaya,abreviasi,0,0
gnii,begini,abreviasi,elongasi,0
pinter,pintar,modifikasi vokal,0,0
lucuuuu,lucu,elongasi,0,0
bangettttt,banget,elongasi,0,0
kyk,kayak,abreviasi,0,0
gini,begini,abreviasi,0,0
