Text,Label
"Itu jurus Takewondo yang amat dikuasainya, tinju Zaman menghantam dagu pengawal terdekat, membuatnya terbanting dua langkah, lantas seperti daun jatuh, tubuhnya luruh ke lantai.",1
"Pasangan cocok ahmad dhani kan munafik arogan blg kalo jokowi menang dr prabowo mau sunat 2x skr malah apdet di twit mau potong titit jokowi kalo anggaran belanja dpotong helo lupa ya titit situ aja blm dpotong sumpah serapah kmrin?? bilang ga punya igmedsos lainya krn gamau punya haters ngmgin mulan , nah ini acout siapa dong pantes lah sama mulan yg gatau diri pembantu yg menjelma jd nyonya pasangan serasi sip",0
"ya iyalah, KD kebanyakan ke salon, lifting wajah jd kencang. Agnez kebanyakan olahraga jd wajar wajahnya kerut. Agnez cuek soal kek gtu""an, klo cantik mah mau gmanapun tetep aja cantik",0
"who earnestly will surely succeed. I'm sure this project will develop for the better, let's join. COXSWAP FOX",2
"punya orang tua dan keluarga yg masi lengkap, dan selalu open minded",2
Makasi dese makasi semuanyaa,0
"Karena tahun-tahun itu, Sumbawa amat terkenal dengan kerbaunya, salah-satu sentra kerbau penting di dunia.",1
Semoga kamu besok bisa mengunjungi kota ini suatu saat nanti.,1
"""Kalau begitu, sebuah kehormatan dia menemui kami langsung."" ""Tidak juga.",1
"Jadi inget bulan Juli tetiba w diserang Buzzer Ultranasionalis Jepang Literally gegara w lagi ngereview film2 Cina dan salah satunya ""Nanking! Nanking!""",2
"""Kamu datang hanya untuk bilang itu?",1
"2020 berhasil bikin insecure dalam hal apapun , tidur nyenyak terselimuti overthinking setiap malam",2
"Nggak merasa baik baik aja, sering pusing even sehabis bangun tidur.",2
Mikas birthday lunch today. You can probably guess where we are...,2
"H 1 KKN Berangkat sambil nangis karena ada satu dan lain hal yang bikin berat banget. Tapi Alhamdulillahnya semua orang selalu suport Ya hari pertama cuma penerjunan sih, 3 jam bestie dari rumah ke lokasi, mayan tepos yah wkwkwk",2
"Di atas papan melintang, tumbuhan tomat itu berbuah lebat.",1
Being selfless person its actually suck.,2
gek piyeee spill turun BB dalam sebulan dong moasssss,2
Dia bebas kemanapun menentukan hidupanya.,1
Zaman mendongak menatap papan nama di atas pintu masuk.,1
Rokok slalu membuat ariel semakin lakik,0
"Sementara Aimee dan Zaman melihat foto-foto lama, petugas Panti lain sedang menata ulang ruangan lantai dua.",1
"Sri mengikatkan perahu di tiang dermaga, menyeret jerikan berisi air bersih ke rumah.",1
"Trying things always be my nature, and my competitive edge always drives me to do good even just for fun. But life is a lot more fun when you're around whoeveryouare",2
Biasanya tengah malam tu overthinking eeh ini malah cekot sopi mulu,2
Begadang untuk healing.,2
"Buonanotte ??... come stai BUNMAI ? Pulang Indo dr liburan br denger berita heboh lucu skaligus bulshit dr "" pihak sana"". BKIN GREGET BUAT COMMENT. HEHE.. Jg y bkn type crazy of medsos. Jd ada waktu br buka n cek2 aja.?.. whatever.. MA'.. ?ya Bun.. pasrah aja. Allah maha adil. SOAL MEMA'AFKAN ITU HAK BUNMAI. KL PUN UDH MEMA'AFKAN , TP G' MAU DEKAT SPTI DL ITU PUN WAJAR AJA. Bunmai hanya seorang manusia yg jelas punya .. TP SMAKIN IKHLAS QTA NYA MAKA ALLAH AKAN DG SESUATU YG LEBIH INDAH.. .. JGN HAL BULSHIT GTU BUNMAI .. ?. n buat yg lain COBA DIRI ANDA SBGAI BUNMAI.. mgk baru anda semua bisa tau n bs merasakan , bgmn kl spti bunmai.. Ok. BUON FORTUNA BUAT BUNMAI ??.",0
"Lima menit lagi berlalu setelah menekan tombol pesan, sebuah motor bebek merapat di lobi hotel.",1
"Sri beringsut duduk, mengusap wajahnya, merapikan rambutnya yang berantakan.",1
"Namanya Kapten Phillips, nama kapalnya Blitar Holland, dia menghargai ikan-ikan itu sama persis seperti jika membelinya di pasar Eropa.",1
Ngefans banget sama kaka? sukses selalu ka?,0
Dia kira pasar yang dituju akan sama dengan pasar di Sumbawa Besar.,1
Sri Ningsih sejatinya lebih kaya sepuluh kali dibanding kami.,1
Ajak anak-anak lain segera mencuci kapal.,1
salut bgt sama bestie gue terharu gue pagi2,2
"Tubuh Hakan tinggi besar, dia bisa menggendong Sri sendirian.",1
Wedding My Bestie,2
Hari kepo sedunia,2
"Langit terlihat suram, tidak banyak penduduk yang mau menghabiskan waktu di luar dengan suhu sedingin ini.",1
"Dulu SD, SMP gapernah punya temen yg ampe bestie banget gitu, bener2 gapunya. Ampe akhirnya SMK ketemu mereka dan yaaa bener2 nyaman dan sebahagia itu. Pertama kali ngerasain punya temen yang bener2 berhasil bikin aku ga pingin ninggalin Sidoarjo, ya mereka ini.",2
"""Liburan lah liburan. Healing kita healing. Working mulu..""Mutun Beach, Lampung.pantaimutun wonderfulindonesia photography naturephotography mobilephotography shotoniphone iphone ridhophotography",2
Hai zahra syg..aq beneran terharu baca postingan qmu..aq dokter jdi tw gimana sdkit2 tntg penyakitny si jagoan mika..InsyaAllah gak da yg gak mgkin klo Allah sudah berkehendak..yg penting qmu n mika slalu sabar..kuat n slalu rajin bwt ngajarin mika tntg pa pun..krn smakin rajin qmu ajak dy interaksi spt anak laenny maka mika jga InsyaAllah bisa lebih baik dri anak laenny jga..doakan ira jga yach smoga bsa dapet momongan scpatny..amiinnn trus semangat yach bwt mika..,0
Mau punya penghasilan 500rb-1jt perhari kerja cuma dari hp cek dan gollow ig kita yuk,0
Agama aja didebatkan mending perbaikin dan koreksi diri sikap supaya jadi lebih baik. Seram sekali,0
Maaf gak bisa kejawab semua yaaaa hohoooo yg terpenting love you all kikikikikikkk c u bhay ??,0
"""Aku harus segera ke Jakarta, Deschamps.",1
"Pengen nge filter followers deh, yg aneh, yg akun fake, yg bikin overthinking, terutama yg ga penting. Tp capek jg ternyata milihin satu2..",2
Ya de baik buruk seorang ibu... dy tetap ibu kita,0
"Belum lagi surat keterangan itu, posisi kita tidak terlalu kuat jika firma hukum lain datang dengan ahli waris sah.""",1
"Subuh tahun lalu. Mengejar epic sunrise di Danau Kelimutu, Kabupaten Ende, Nusa Tenggara Timur NTT. Cuaca cerah di Tanah Flores, probably salah satu momen surise ter-epic yg pernah saya saksikan.",2
Wah slamt ya buat nagita n raffi kalian pasangan yg menyenangkan ...,0
Sri kali ini sungguhan menimpuk Eddy dengan potongan tomat.,1
"Eh skrnh kan tahun 2016 mas Daddy siapa tau Tuhan juga punya account IG, who knows hahahahH",0
Sri tersenyum mantap.,1
"Ya tinggal kembungkan perutmu dan coret"" lahh wkwk",0
Congratulations for peoples around the world who pass this mission has been passed in this 2020,2
"Ihhh,, kepo biang Lala,, Deah",2
Sirik aja lu . Lagian beda keles . .kan nabila arab jadi konsep nya begitu . Bnyak bunga . Saya aja tingal di arab .pernikahn orang arab pada gitu semua .konsep nya ...jadi ga usah ngtain Kaya g,0
"Masalah harga-harga naik, hidup susah ini, gak cukup kalau cuma pakai bantuan langsung cair, gak cukup bestie. Rakyat butuh kebijakan dan regulasi yang pro rakyat bukan pro korporasi bestie! LebarandenganKhilafah KapitalismeNyusahin",2
Orang kedua yang mereka temui adalah nelayan berusia tujuh puluh lima tahun.,1
Sri menutup mulutnya.,1
"Sebenernya masnya ini udah terkenal banget sampe luar negri, dan mereka pun bilang kalo masnya ini kadang ngawur kalo ngajarin. Ya intinya, mau belajar ngomong enggres ga harus sampe kaku banget, asal lawan bicaranya get the point sama2 ngerti kan selesai.",2
"Udah2 smua udh ditutup bunmay aja gamau ungkit2 lagi udh bun jgn baper,tetep hadapi masa depan pura2 gatau aja sama curhat2 masa lalu with om botak",0
Resiko dadi wong kepo,2
"""Hentikan, Mbak..."" Sri menangis, dengan tangan dan kaki terikat.",1
Yg kayak gini yg versi indo nya,0
Sebuah bangunan empat lantai berdiri di depan lapangan luas yang dipenuhi belasan bus tingkat yang terparkir rapi.,1
uaaasssiiiik boss ???,0
Its raining here. Somehow feel gloomy ? I hope everythings okay out there,2
isoh isoh e staycation diumbar umbar,2
"""Apakah anda kerabat Ibu Sri Ningsih?",1
Ga semuanya. Prefer ketemu langsung,2
". Rela ninggalin ka natasya demi orng ini, aduh kastefen kurang apa natasyaa ?",0
hahaha ngakak asliii kocak nih konten2 coba deh rasain lucunya dijamin ngakak daaaah asliiii,0
Atutt wkwk,0
"Udah gw anaknya overthinkingan, malah sering dibikin overthinking",2
amiiiiiiiiiinnnnnnn????,0
"Di sini, di kota tempat harapan ribuan pendatang berlabuh, tiap hari terminal, stasiun padat oleh penduduk baru.",1
Tergantung apa motivasimu.,1
"Malam hari kedua, tubuh Sri semakin lemah.",1
"Kalah ganteng bang elo,jauh bang kalahnye ??",0
gue gini lo naksir banget kali ya ky? Wkwk,0
"Zaman tertawa, ""Sayangnya tidak.",1
"Perjalanan ini sia-sia."" La Golo berkata pelan.",1
"yang paling banyak menghabiskan hari2 bersamaku di akhir taun ini, terpaling gercep kalo main, taun ini bakal hampa bgt tanpa mereka. thankyouu besties kalian ter the besssssttt taun 2021",2
kapan kita foto kayak begini kak? pke calvin klein ???,0
staycation with mingle,2
Memang turunan cantik slm knl,0
"Tapi tidak mengapa, aku harus menebus dosa itu, aku layak menerimanya.",1
"""Atau kemungkinan lain, dia tidak tahu jika memiliki kekayaan sebesar itu, Sir.",1
Bujangan lagi staycation SEULHUN WENYEOL,2
Lagi pengen staycation,2
Besuk pankapanvv,0
"Ya ngemben, usah krudungan? Haha",0
Pengen duet Tapi kapan?,0
GA NYANGKA BANGET AKU BUAT BELI ALAT MHCA DI SEBULAN YANG LALU JADI YANG PALING TEPAT !! AWALNYA SIH AKU RAGU TAPI SETELAH PAKE SELAMA 30 HARI AKU UKUR LAGI AKU YANG TADINYA 32 JADI 36B BENERAN SERIUS DEH !!! KAMU HARUS COBA JUGA NIH HUB DI BBM .,0
Just try to fill my bucket with national parks around the archipelago... Baluran National Park,2
"Unless i knw neutrals and their relatives are fine, get the helps they deserved, they always helps everyone else,and bcs they re innocents and often get attackes from WHATEVER mysterious, So Will agree to help each other with you Jsp and ibrahim if he is coming",2
"Staycation Hemat, Mumpung Ada PPKM Paket Promo Kamar Murah, Ke Grand Wahid Hotel Salatiga, Bisa Jadi Pilihan Menarik! .",2
"Ternyata seru.""",1
"Dua keluarga besar dan terpandang yang tinggal di Little India berbesanan, kawasan itu seperti sedang ada perayaan setara dua kali keramaian Diwali.",1
Yang benar mana yyaa ????? Coba jelaskan dulu yang punya besti bestie,2
"Semua org jg lelah lah bambang. Yg kerja ya lelah takut ketularan. Yg ga kerja jg ya lelah ga dapet duit. Tp masa iya mau denial kalo mmg KENYATAANNYA ga baik baik aja,apalagi dgn mutasi virus baru ini? Terus kpn mau beresnya? Demen bgt sih nelen sugar-coating facts doang",2
Kk cakep bgtt ya allah kpn2 main ke kampung saya yah ?,0
"Tentang Ibu, tentang Ayah, tentang keluarganya.",1
"""Hallo, Zulkamaen.",1
Kalau disuruh tanya dominan Gerd atau Anxiety nya jawabnya ya kagak tau. Karena mereka berdua selalu bersama,2
Tapi bulan-bulan ini ada banyak yang membebani pikiranku.,1
Oh. Rumah sebelah bertukang siang2.. Jangan sampe resolusi minimalisir staycation gue gagal bahkan sebelum 2020 berakhir nih,2
sabar dong min heehehe mangkanya trs ikutin update nya jdwl kita yaaa,0
Ntikk,0
Cantinya nagita,0
Belum th dia...orang kaya asli tuh malah suka buluk2in kulit..yg putih jg dibulukin...hehe.. itu exotic..,0
Lhaa emang Staycation iku ngapain...!,2
Sri berusaha membongkar papan di atas tubuh Ibunya.,1
Setujuuuu.. harusnya sebelum jd motivator harus sering2 berkaca apakah hidupnya sudah benar tuk bisa memotivasi org lain.. klo sendirinya saja masih butuh motivator dari org lain sebaiknya benahi saja dlu diri sendiri okebro,0
"""Anda bekerja di sini?"" Zaman menatapnya heran.",1
Sapa nih?? Spill doong hahahaha,2
"Ada stray cat ngelahirin dirumah, dan ini anak nya. Emak nya meninggal ga lama ni anak gedean, di urus sama tetangga tapi gapernah dikasih makan. Akhir nya tiap hari gua kasih makan sisa nasi tim anak gua, jadi clingy abis anak nya yaAllah. Laki gua gamau melihara, tiap kerumah",2
Knpa gk rujuk aja si kaasian bunda maia,0
Koko bobo santuy Taman Permata Cikarang,2
"Gue awalnya gak percaya, setelah ke fantasypanel.id rupanya emang beneran! followers dan like gue nambah banyak!",0
Nusi Maratta hanya menatap datar.,1
"""Aku punya pertanyaan serius, Aimee.""",1
Aamiin 3,0
Yg di tag namax,0
"Btw gue gk suka klo ada yg bahasanya gk Bagus, karena kk mila juga punya harga diri kale, jadi klo mau ngomong yg kotor bukan disini tempatnya ok???",0
"Hey,i know you're a good boy,a good man, a good person. I never trust the issues in the first place. Please take care,stay healthy and enjoy your time as always,Kim Mingyu . I love you,gonna miss you so much! Thanks pledis for everything you do to our Mingyu . mingyu",2
lyt muka iqbal?,0
Hakan memutuskan tidak pernah lagi membahas tentang kehamilan.,1
Ewww iyaa,0
Kamu yang ngikutin dia kali ?,0
Sri gugup hendak menjelaskan.,1
Enak nya jg lagu'y,0
"Udah sarapan, kenyang, mari selesaikan proposal dengan damai. Letakkan gawaimu bestie",2
Mereka menunggu jawaban.,1
"""Terima kasih banyak.",1
Klw ank nya gak mw di cubit..sekolahin sendiri...ajarin sendiri...buat rapot sendirii..kasih nilai sendirii...berkomunikasilah sendiri dengan anak...kelak akn tahu...bagaimana sulit nya mrnghadapi anak yg dibesarkan dr keluarga yg krisis moral n selalu mendapat pembenaran dr keluarga itu sendiri,0
Terharu bngeet yaa alloh smoga suami ku bisa kaya kak wisnuu,0
"Ini di depan Victoria Bus Station, persis di samping stasiun kereta Victoria tempat dia turun setiap pagi, dan hanya 900 meter dari Belgrave Square.",1
Senyumnya bikin aku meleleh daah??,0
Aku tidak pirnya lagi keluarga kandung di dunia ini.,1
"La Golo terus bicara, dia suka membahas apa saja yang terlintas di kepalanya.",1
"Yg sabar ya kk insyaallah smua jalan slalu dipermudah ALLAH SWT jika kita ikhlas,yg penting mika slalu didampingi oleh kk n klg bahagianya jd kk ibu yg hebat ,,semangat kk,,titip cium sayaang buat de'mika smoga panjang umur ,slalu jd kebanggan klg dan jd anak yg soleh yg slalu mendoakan kedua org tuanya,amien ya robb",0
"""And I must warn u again that life is not always full of rainbows and laughter. It is sometimes a sad comedy which u must take part"" - Kapten Pierre Andries Tendean Pahlawan Revolusi RIreupload Sang Patriot Biografi Resmi Pierre Tendean LettuPiereTendean PiereTendean",2
Sri membimbing penumpang bertongkat turun.,1
Ngak cocok and gak setuju bnget klow al sama jesica mila,0
"Seperti biasa."" Percakapan lewat telepon itu tidak lama, hanya lima belas menit, membahas toko, kesibukan dua hari terakhir, apapun yang terlintas di kepala, kemudian ditutup.",1
"Ok bang sule sama"" torang samua basodaraa",0
"""Namanya Hakan."" Sri menjawab.",1
"Aku memerlukan semua informasi agar bisa mengetahui apakah Sri Ningsih memiliki ahli waris, termasuk apa yang kemudian terjadi pada adiknya, Tilamuta."" Persis foto itu dipegang oleh Ibu Nur'aini, wajahnya berubah merah padam.",1
Lucuuu iiii????,0
Kepo bgt anjm,2
Ini yg kemaren,0
Ketika mereka kepo,2
Cie Ada Yang kepo ah,2
"Usia kandungan delapan bulan, Sri dan Hakan membuka kembali kardus-kardus lama.",1
"Tau dah yg ngepen sma sosiologi, eh.. sosialita haha",0
"My guess is around may too, and maybe just maybe after the scoy ending GAPChickenGang",2
"Crush tiba2 ngomong ""aku main sama yg lain aja dari pada kmu yang kurusak"", terharu sih, tpi pengen teriak aja kita tuh sama2 rusak anjir tpi bingung ngomongnya kek mna",2
"Satu bulan berlalu, mereka sudah dua kali lagi keluar bersama, satu kali makan siang di sekitaran Victoria Bus Station—kali ini Amrita tidak ikut.",1
"Whatever u said whatever u thinking about that I dont care u didnt seen how I was give this cruisial work and all done but no problem if u think this nothing solve, fuck I give all solve and hard work done but u didnt say tkyu for thats ok I just cross fingers",2
"Aduh, aku terlihat norak memang.""",1
Cerobong tinggi pabrik gula terlihat di latar foto.,1
"percakapan GABUT penuh MAKNA A Mengapa di Kota Probolinggo? B Banyak sejarahnya A Apalagi dong? B Wisata dan Budaya A Dimana aku harus HEALING? B Suroyo street, BESTie weloveprobolinggo welovecities",2
"Pak?"" La Golo bertanya, mereka sedang istirahat sebentar di warung makan.",1
"?? waktu itu sempat minder gara"" ukuran payudara ku yg kecil tapi sekarang setelah coba alat canggih di ?? MHCA untuk memperbesar mengencangkan payudara benar"" terbukti hasilny ??gratis ongkos kirim, aman terpercaya nih pinnya ????",0
Gbs bhs inggris ?,0
Baju anak koleksi baru2. Cek ig kita ya,0
Pintunya terbuka.,1
"Udah pernah ngerasain Nyeterika sambil Overthinking belum? Kalo belum, cobain deh... Rasanya, Aaaahhhh, Mantap!!!!! Wkwkwk",2
"Ode."" Kepala Kampung mencegah.",1
why is everyone around me is homophobic and misogynist,2
Tiga adiknya saling tatap.,1
Hati hatiiii!!! alat pembesar payudara teknologi jerman dan akupuntur tiongkok asli cuma di jangan mudah ketipu ya ka BBM,0
Masih jadi pertanyaan besar kenapa flirt orang yg gadisuka itu gampang bgt sedangkan kalo sama crush mau buka dm nya aja gaberani,2
"Kita juga tidak tahu persis di mana Ibu tirimu dan Tilamuta berada.""",1
Itu satu-satunya yang kurang dari pernikahan bahagia mereka.,1
Mas adi boleh kirim pricelist harga ke nhiendiicouple dtggu yah plis,0
Yg no 1,0
"Mereka sekarang berjalan melintasi rumah-rumah panggung super rapat, dengan atap seng, dinding kayu atau anyaman bambu.",1
"Gapap klo abang ali keliatan hitam manis, yg penting ganteng nya ga akan hilang..?",0
